Date	1-1	1-2	1-3	2-1	2-2	2-3	3-1	3-2	3-3	4-1	4-2	4-3	5-1	5-2	5-3	6-1	6-2	6-3	7-1	7-2	7-3	8-1	8-2	8-3	9-1	9-2	9-3	10-1	10-2	10-3	11-1	11-2	11-3	12-1	12-2	12-3	13-1	13-2	13-3	14-1	14-2	14-3	15-1	15-2	15-3	16-1	16-2	16-3	17-1	17-2	17-3	18-1	18-2	18-3	19-1	19-2	19-3	20-1	20-2	20-3	21-1	21-2	21-3	22-1	22-2	22-3	23-1	23-2	23-3	24-1	24-2	24-3	25-1	25-2	25-3	26-1	26-2	26-3	27-1	27-2	27-3	28-1	28-2	28-3	29-1	29-2	29-3	30-1	30-2	30-3	31-1	31-2	31-3	32-1	32-2	32-3	33-1	33-2	33-3	34-1	34-2	34-3	35-1	35-2	35-3	36-1	36-2	36-3	37-1	37-2	37-3	38-1	38-2	38-3	39-1	39-2	39-3	40-1	40-2	40-3	41-1	41-2	41-3	42-1	42-2	42-3	43-1	43-2	43-3	44-1	44-2	44-3	45-1	45-2	45-3	46-1	46-2	46-3	47-1	47-2	47-3	48-1	48-2	48-3	49-1	49-2	49-3	50-1	50-2	50-3	51-1	51-2	51-3	52-1	52-2	52-3	53-1	53-2	53-3	54-1	54-2	54-3	55-1	55-2	55-3	56-1	56-2	56-3	57-1	57-2	57-3	58-1	58-2	58-3	59-1	59-2	59-3	60-1	60-2	60-3	61-1	61-2	61-3	62-1	62-2	62-3	63-1	63-2	63-3	64-1	64-2	64-3	65-1	65-2	65-3	66-1	66-2	66-3	67-1	67-2	67-3	68-1	68-2	68-3	69-1	69-2	69-3	70-1	70-2	70-3	71-1	71-2	71-3	72-1	72-2	72-3	73-1	73-2	73-3	74-1	74-2	74-3	75-1	75-2	75-3	76-1	76-2	76-3	77-1	77-2	77-3	78-1	78-2	78-3	79-1	79-2	79-3	80-1	80-2	80-3	81-1	81-2	81-3	82-1	82-2	82-3	83-1	83-2	83-3	84-1	84-2	84-3	85-1	85-2	85-3	86-1	86-2	86-3	87-1	87-2	87-3	88-1	88-2	88-3	89-1	89-2	89-3	90-1	90-2	90-3	91-1	91-2	91-3	92-1	92-2	92-3	93-1	93-2	93-3	94-1	94-2	94-3	95-1	95-2	95-3	96-1	96-2	96-3	97-1	97-2	97-3	98-1	98-2	98-3	99-1	99-2	99-3	100-1	100-2	100-3	101-1	101-2	101-3	102-1	102-2	102-3	103-1	103-2	103-3	104-1	104-2	104-3	105-1	105-2	105-3	106-1	106-2	106-3	107-1	107-2	107-3	108-1	108-2	108-3	109-1	109-2	109-3	110-1	110-2	110-3	111-1	111-2	111-3	112-1	112-2	112-3	113-1	113-2	113-3	114-1	114-2	114-3	115-1	115-2	115-3	116-1	116-2	116-3	117-1	117-2	117-3	118-1	118-2	118-3	119-1	119-2	119-3	120-1	120-2	120-3	121-1	121-2	121-3	122-1	122-2	122-3	123-1	123-2	123-3	124-1	124-2	124-3	125-1	125-2	125-3	126-1	126-2	126-3	127-1	127-2	127-3	128-1	128-2	128-3	129-1	129-2	129-3	130-1	130-2	130-3	131-1	131-2	131-3	132-1	132-2	132-3	133-1	133-2	133-3	134-1	134-2	134-3	135-1	135-2	135-3	136-1	136-2	136-3	137-1	137-2	137-3	138-1	138-2	138-3	139-1	139-2	139-3	140-1	140-2	140-3	141-1	141-2	141-3	142-1	142-2	142-3	143-1	143-2	143-3	144-1	144-2	144-3	145-1	145-2	145-3	146-1	146-2	146-3	147-1	147-2	147-3	148-1	148-2	148-3	149-1	149-2	149-3	150-1	150-2	150-3
23.04.2018 20:00	-14	-12	120	-15	-10	-25	-15	-14	49	-14	-10	18	-14	-9	-23	-13	-14	-27	-12	-11	-23	-13	-12	-25	-12	-10	-22	-13	-10	-23	-8	-10	-18	-6	-13	-19	110	-9	311	-40	-5	-45	-19	-1	-20	218	-3	215	-6	-8	37	-12	-12	-24	19	-10	9	19	-9	10	21	-9	12	19	-11	126	36	1	37	24	-16	8	18	-16	2	15	-12	3	16	-13	217	32	-22	10	16	-13	3	-6	-9	-15	104	-2	102	51	0	51	43	1	44	20	1	21	25	-5	20	35	7	209	38	9	47	44	7	51	36	11	47	33	10	43	34	6	40	44	4	48	-6	-14	-20	29	-13	16	25	-15	10	23	-15	8	17	-12	5	-10	-12	-22	5	-12	-7	-13	-7	-20	-12	-5	-17	-12	-2	-14	13	-5	8	163	0	163	30	-10	20	20	-8	12	30	-3	27	58	-2	56	238	-3	235	-294	-8	-302	289	0	289	-246	-6	-252	29	-3	26	37	-3	34	134	-3	131	212	3	215	-69	-9	-78	-49	-4	-53	-129	-10	-139	-14	-5	-19	-13	-6	-19	-13	-8	-21	-12	-12	-24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	-5	4	9	-5	4	44	-7	37	-39	-6	40	30	-5	25	2	-5	133	18	-10	8	17	-10	7	18	-2	16	24	-2	22	-38	-6	92	-34	-6	-40	4	-10	-6	18	-7	11	18	-5	13	8	-4	4	22	-5	17	32	-6	26	49	-5	44	42	-8	34	28	-8	20	-16	-9	-25	-7	-8	-15	-10	-11	-21	26	-15	11	18	-5	13	44	-6	38	17	-4	13	19	-4	15	13	-5	8	24	-7	17	46	-5	41	-6	-9	-15	48	-4	44	52	-6	46	56	-5	51	-12	-10	-22	21	-5	16	15	-5	10	35	-5	30	-14	-4	-18	0	0	0	0	0	0	0	0	0	0	0	0	9	2	459	59	-8	51	26	-5	21	6	-7	-1	18	-8	10	79	-10	526	107	-7	100	89	-7	82	20	-3	17	40	-5	35	31	3	34	0	0	0	0	0	0	0	0	0	0	1024	1024	0	1023	1023	0	1017	1017	0	1017	1017	0	1017	1017	0	1019	1019	0	1019	1019	0	1019	1019	0	1019	1019	0	1017	1017	0	1015	1015	0	1015	1015
23.04.2018 21:00	-12	-11	123	-13	-9	-22	-13	-14	51	-12	-9	21	-12	-9	-21	-11	-14	-25	-11	-11	-22	-12	-12	-24	-10	-9	-19	-11	-10	-21	-9	-11	-20	-7	-13	-20	130	-8	332	51	-4	47	135	1	136	265	-1	264	-8	-9	34	-13	-12	-25	26	-8	18	25	-9	16	27	-10	17	26	-10	134	34	1	35	28	-16	12	19	-15	4	18	-11	7	21	-13	222	35	-22	13	23	-12	11	-7	-9	-16	61	-3	58	28	2	30	20	2	22	14	2	16	27	-4	23	38	7	212	40	9	49	51	7	58	41	10	51	35	10	45	36	6	42	50	4	54	-5	-15	-20	35	-13	22	34	-15	19	30	-15	15	20	-12	8	-9	-12	-21	8	-11	-3	-11	-7	-18	-10	-5	-15	-10	-2	-12	17	-5	12	215	0	215	31	-9	22	24	-8	16	31	-4	27	61	-3	58	290	-4	286	-241	-7	-248	263	0	263	-167	-5	-172	30	-2	28	36	-3	33	179	-3	176	342	3	345	-6	-8	-14	32	-5	27	-16	-9	-25	-12	-5	-17	-12	-6	-18	-11	-7	-18	-11	-11	-22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	-5	-2	4	-5	-1	19	-6	13	-22	-9	54	4	-5	-1	-8	-3	125	26	-9	17	24	-9	15	25	-6	19	31	-5	26	-29	-7	100	-32	-9	-41	2	-10	-8	25	-6	19	22	-5	17	12	-3	9	28	-4	24	41	-6	35	48	-5	43	46	-7	39	34	-7	27	-14	-7	-21	-8	-8	-16	-11	-11	-22	48	-14	34	24	-4	20	51	-6	45	23	-4	19	13	-5	8	-3	-4	-7	30	-7	23	40	-7	33	-10	-10	-20	26	-5	21	36	-5	31	27	-7	20	-8	-12	-20	28	-5	23	28	-4	24	39	-6	33	-2	-4	-6	0	0	0	0	0	0	0	0	0	0	0	0	-15	3	436	31	-7	24	6	-4	2	-12	-6	-18	14	-8	6	51	-10	498	91	-7	84	61	-7	54	-5	-1	-6	11	-4	7	3	3	6	0	0	0	0	0	0	0	0	0	0	1024	1024	0	1023	1023	0	1018	1018	0	1018	1018	0	1018	1018	0	1019	1019	0	1019	1019	0	1019	1019	0	1019	1019	0	1017	1017	0	1015	1015	0	1015	1015
23.04.2018 22:00	-9	-11	126	-9	-9	-18	-9	-13	56	-8	-10	24	-9	-9	-18	-8	-14	-22	-8	-11	-19	-9	-12	-21	-9	-10	-19	-8	-10	-18	-8	-10	-18	-7	-12	-19	131	-9	332	136	-4	132	252	1	253	285	-2	283	-9	-7	35	-13	-11	-24	32	-9	23	31	-10	21	32	-10	22	32	-9	141	29	1	30	30	-16	14	19	-17	2	21	-11	10	24	-13	225	36	-23	13	31	-12	19	-7	-8	-15	24	-2	22	14	2	16	7	3	10	13	2	15	31	-5	26	36	7	210	35	10	45	48	6	54	39	10	49	30	10	40	33	6	39	47	5	52	-6	-13	-19	39	-13	26	40	-14	26	34	-15	19	24	-12	12	-7	-12	-19	13	-11	2	-8	-8	-16	-6	-6	-12	-6	-1	-7	22	-4	18	248	-1	247	30	-10	20	26	-8	18	29	-4	25	68	-3	65	313	-5	308	-147	-6	-153	217	-1	216	-51	-4	-55	28	-3	25	40	-3	37	210	-3	207	434	3	437	69	-9	60	106	-5	101	102	-9	93	-9	-5	-14	-9	-5	-14	-9	-7	-16	-9	-12	-21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-5	-5	-10	-3	-5	-8	-11	-4	-15	2	-10	77	-22	-4	-26	-18	-4	114	32	-9	23	30	-11	19	31	-9	22	36	-7	29	-14	-8	114	-25	-10	-35	-1	-8	-9	31	-7	24	25	-5	20	14	-6	8	32	-4	28	46	-2	44	44	-6	38	37	-6	31	32	-7	25	-12	-6	-18	-10	-8	-18	-12	-11	-23	66	-16	50	28	-7	21	55	-6	49	27	-4	23	8	-6	2	-20	-4	-24	35	-8	27	33	-7	26	-13	-8	-21	1	-2	-1	7	-6	1	-5	-6	-11	-1	-12	-13	32	-5	27	40	-3	37	40	-7	33	14	-6	8	0	0	0	0	0	0	0	0	0	0	0	0	-24	4	428	5	-5	0	-5	-4	-9	-17	-5	-22	19	-8	11	21	-7	471	63	-6	57	26	-6	20	-18	-1	-19	-15	-3	-18	-18	3	-15	0	0	0	0	0	0	0	0	0	0	1025	1025	0	1023	1023	0	1019	1019	0	1019	1019	0	1019	1019	0	1020	1020	0	1019	1019	0	1019	1019	0	1019	1019	0	1016	1016	0	1015	1015	0	1015	1015
23.04.2018 23:00	-6	-11	129	-5	-10	-15	-5	-14	59	-4	-10	28	-5	-10	-15	-4	-14	-18	-5	-11	-16	-5	-12	-17	-6	-10	-16	-5	-11	-16	-7	-9	-16	-6	-12	-18	111	-8	313	201	-4	197	313	-1	312	276	-2	274	-8	-7	36	-11	-10	-21	36	-9	27	34	-10	24	35	-10	25	35	-10	143	23	1	24	30	-16	14	16	-16	0	19	-12	7	24	-13	225	33	-23	10	36	-12	24	-7	-7	-14	-1	0	-1	12	1	13	4	3	7	14	1	15	33	-5	28	27	7	201	22	10	32	33	6	39	29	11	40	19	10	29	24	6	30	31	5	36	-8	-13	-21	39	-12	27	43	-14	29	35	-14	21	26	-13	13	-5	-13	-18	17	-12	5	-5	-8	-13	-2	-6	-8	-3	-1	-4	24	-4	20	259	0	259	23	-10	13	25	-8	17	21	-5	16	76	-3	73	304	-5	299	-30	-4	-34	158	0	158	92	-4	88	22	-3	19	53	-2	51	225	-3	222	476	3	479	134	-10	124	162	-6	156	209	-9	200	-5	-5	-10	-6	-6	-12	-5	-6	-11	-6	-12	-18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-13	-4	-17	-11	-4	-15	-40	-4	-44	24	-9	100	-43	-4	-47	-25	-3	108	36	-10	26	34	-11	23	34	-7	27	37	-6	31	4	-12	128	-12	-7	-19	-6	-8	-14	34	-7	27	25	-5	20	15	-2	13	36	-4	32	50	-8	42	38	-6	32	15	-7	8	18	-7	11	-9	-7	-16	-10	-8	-18	-11	-11	-22	80	-17	63	30	-4	26	56	-5	51	28	-5	23	7	-4	3	-32	-4	-36	39	-6	33	27	-7	20	-12	-8	-20	-24	-3	-27	-25	-5	-30	-37	-4	-41	8	-12	-4	33	-5	28	52	-5	47	40	-7	33	31	-6	25	0	0	0	0	0	0	0	0	0	0	0	0	-15	4	437	-12	-4	-16	-3	-4	-7	-3	-4	-7	33	-7	26	-7	-5	445	33	-6	27	-5	-2	-7	-17	-1	-18	-32	-2	-34	-29	4	-25	0	0	0	0	0	0	0	0	0	0	1025	1025	0	1023	1023	0	1019	1019	0	1019	1019	0	1019	1019	0	1020	1020	0	1020	1020	0	1020	1020	0	1020	1020	0	1016	1016	0	1015	1015	0	1015	1015
24.04.2018 00:00	-2	-12	132	-1	-10	-11	-1	-14	63	0	-10	32	-1	-10	-11	-1	-14	-15	-2	-11	-13	-2	-12	-14	-3	-9	-12	-2	-10	-12	-5	-9	-14	-4	-12	-16	76	-7	279	228	-5	223	317	-3	314	244	-3	241	-6	-8	37	-7	-12	-19	37	-8	29	34	-8	26	33	-9	24	34	-9	143	14	0	14	27	-16	11	9	-15	-6	14	-12	2	21	-14	221	25	-23	2	39	-12	27	-5	-8	-13	-12	2	-10	15	1	16	4	1	5	13	0	13	29	-6	23	11	6	184	4	10	14	8	6	14	12	12	24	2	10	12	9	6	15	8	6	14	-9	-14	-23	35	-13	22	41	-15	26	31	-15	16	24	-12	12	-2	-13	-15	21	-12	9	-2	-7	-9	1	-5	-4	0	-1	-1	23	-3	20	248	0	248	12	-11	1	21	-7	14	8	-5	3	86	-3	83	266	-6	260	97	-4	93	95	1	96	234	-4	230	10	-4	6	73	-3	70	221	-3	218	464	1	465	173	-11	162	193	-8	185	282	-10	272	0	-5	-5	-2	-5	-7	-2	-6	-8	-3	-12	-15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-18	-4	-22	-16	-4	-20	-61	-4	-65	42	-10	117	-57	-5	-62	-25	-3	108	34	-8	26	33	-9	24	34	-4	30	33	-5	28	24	-9	151	4	-8	-4	-10	-9	-19	33	-6	27	22	-6	16	16	-6	10	39	-7	32	53	-3	50	33	-4	29	-12	-6	-18	-3	-6	-9	-7	-7	-14	-9	-7	-16	-7	-10	-17	87	-18	69	32	-7	25	55	-8	47	28	-6	22	9	-5	4	-38	-4	-42	41	-9	32	24	-6	18	-9	-8	-17	-46	-2	-48	-50	-4	-54	-63	-6	-69	18	-13	5	30	-6	24	61	-5	56	39	-7	32	46	-8	38	0	0	0	0	0	0	0	0	0	0	0	0	10	4	462	-16	-4	-20	10	-4	6	25	-5	20	54	-7	47	-30	-5	422	6	-5	1	-27	-3	-30	-2	-1	-3	-31	-2	-33	-23	4	-19	0	0	0	0	0	0	0	0	0	0	1025	1025	0	1021	1021	0	1019	1019	0	1019	1019	0	1019	1019	0	1020	1020	0	1020	1020	0	1020	1020	0	1020	1020	0	1016	1016	0	1015	1015	0	1015	1015
24.04.2018 01:00	2	-12	136	2	-9	-7	3	-14	67	3	-10	35	2	-9	-7	2	-14	-12	0	-10	-10	1	-11	-10	-1	-9	-10	0	-10	-10	-2	-10	-12	-2	-12	-14	35	-6	239	209	-6	203	262	-5	257	195	-2	193	-3	-9	39	-3	-12	-15	34	-7	27	30	-9	21	28	-10	18	28	-8	138	2	0	2	21	-15	6	-2	-15	-17	4	-11	-7	14	-13	215	12	-23	-11	38	-13	25	-2	-9	-11	-15	0	-15	16	1	17	-2	1	-1	9	-1	8	19	-6	13	-9	7	165	-18	10	-8	-22	6	-16	-10	12	2	-18	10	-8	-10	7	-3	-19	5	-14	-7	-14	-21	27	-13	14	34	-14	20	23	-15	8	17	-11	6	1	-11	-10	21	-9	12	0	-6	-6	3	-4	-1	2	0	2	19	-2	17	216	-1	215	-2	-10	-12	14	-7	7	-7	-5	-12	93	-3	90	209	-4	205	222	-3	219	35	2	37	338	-4	334	-6	-3	-9	96	-3	93	200	-3	197	402	-1	401	183	-12	171	192	-8	184	298	-11	287	3	-6	-3	1	-7	-6	1	-8	-7	0	-12	-12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-20	-5	-25	-19	-5	-24	-68	-6	-74	55	-11	129	-58	-4	-62	-20	-4	112	29	-7	22	28	-8	20	28	-4	24	25	-3	22	41	-12	165	19	-9	10	-12	-10	-22	28	-5	23	18	-6	12	16	-4	12	42	-4	38	55	-6	49	28	-7	21	-34	-7	-41	-24	-7	-31	-5	-6	-11	-8	-7	-15	-2	-11	-13	85	-17	68	33	-6	27	52	-7	45	25	-6	19	14	-6	8	-35	-4	-39	42	-9	33	21	-9	12	-5	-10	-15	-59	-5	-64	-67	-5	-72	-76	-6	-82	29	-15	14	26	-7	19	69	-4	65	37	-8	29	57	-8	49	0	0	0	0	0	0	0	0	0	0	0	0	45	4	497	-6	-4	-10	30	-3	27	61	-5	56	75	-7	68	-36	-8	413	-14	-3	-17	-39	-3	-42	25	0	25	-12	-2	-14	0	3	3	0	0	0	0	0	0	0	0	0	0	1025	1025	0	1021	1021	0	1019	1019	0	1019	1019	0	1019	1019	0	1020	1020	0	1020	1020	0	1020	1020	0	1020	1020	0	1015	1015	0	1014	1014	0	1014	1014
24.04.2018 02:00	4	-11	139	4	-10	-6	5	-14	69	5	-9	38	4	-9	-5	4	-13	-9	2	-9	-7	3	-11	-8	2	-9	-7	2	-9	-7	0	-9	-9	0	-12	-12	-3	-4	203	158	-6	152	161	-5	156	136	-1	135	1	-9	43	2	-12	-10	26	-10	16	23	-11	12	20	-10	10	19	-8	129	-14	0	-14	11	-14	-3	-15	-15	-30	-9	-10	-19	3	-12	205	-4	-22	-26	34	-11	23	2	-9	-7	-15	-1	-16	11	-1	10	-12	1	-11	-1	1	0	2	-6	-4	-31	8	144	-40	10	-30	-52	7	-45	-34	12	-22	-38	11	-27	-30	7	-23	-45	4	-41	-3	-13	-16	15	-11	4	23	-12	11	9	-15	-6	7	-11	-4	3	-11	-8	16	-10	6	2	-6	-4	4	-4	0	4	0	4	12	-1	11	168	0	168	-17	-10	-27	3	-7	-4	-24	-5	-29	94	-3	91	141	-3	138	334	-3	331	-16	3	-13	366	-4	362	-26	-3	-29	116	-3	113	165	-2	163	306	-1	305	168	-10	158	159	-7	152	250	-11	239	5	-5	0	3	-6	-3	3	-5	-2	2	-11	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-17	-7	-24	-17	-6	-23	-59	-4	-63	67	-10	142	-44	-5	-49	-9	-6	121	20	-8	12	19	-8	11	19	-3	16	12	-6	6	56	-10	182	31	-8	23	-12	-10	-22	20	-5	15	11	-6	5	17	-5	12	44	-6	38	54	-6	48	23	-5	18	-50	-6	-56	-39	-7	-46	-4	-7	-11	-6	-9	-15	2	-12	-10	71	-15	56	33	-7	26	47	-8	39	22	-5	17	19	-6	13	-23	-6	-29	42	-7	35	18	-8	10	1	-11	-10	-54	-3	-57	-73	-7	-80	-66	-8	-74	39	-14	25	23	-6	17	72	-6	66	35	-8	27	66	-8	58	0	0	0	0	0	0	0	0	0	0	0	0	79	4	531	14	-5	9	50	-4	46	94	-4	90	90	-7	83	-22	-4	431	-22	-3	-25	-42	-3	-45	58	0	58	19	-2	17	32	5	37	0	0	0	0	0	0	0	0	0	0	1025	1025	0	1021	1021	0	1019	1019	0	1019	1019	0	1019	1019	0	1020	1020	0	1020	1020	0	1020	1020	0	1020	1020	0	1015	1015	0	1014	1014	0	1014	1014
24.04.2018 03:00	5	-11	140	5	-9	-4	6	-13	71	6	-9	39	5	-8	-3	5	-14	-9	4	-11	-7	5	-12	-7	4	-9	-5	4	-10	-6	2	-9	-7	2	-12	-10	-33	-4	173	89	-5	84	40	-4	36	74	0	74	5	-8	48	7	-12	-5	16	-9	7	13	-8	5	9	-8	1	8	-7	119	-33	0	-33	0	-14	-14	-29	-14	-43	-22	-9	-31	-9	-11	194	-20	-22	-42	26	-11	15	5	-9	-4	-17	0	-17	-2	-1	-3	-23	-1	-24	-17	0	-17	-21	-6	-27	-51	8	124	-58	11	-47	-77	7	-70	-55	14	-41	-56	11	-45	-49	7	-42	-65	4	-61	0	-14	-14	0	-10	-10	9	-12	-3	-7	-13	-20	-6	-11	-17	4	-12	-8	9	-10	-1	3	-5	-2	5	-4	1	4	1	5	2	0	2	111	1	112	-30	-10	-40	-8	-5	-13	-38	-5	-43	86	-3	83	71	-2	69	421	-2	419	-54	3	-51	304	-5	299	-46	-3	-49	125	-4	121	120	-3	117	191	0	191	126	-11	115	101	-5	96	160	-11	149	5	-5	0	4	-5	-1	4	-5	-1	3	-11	-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-10	-6	-16	-11	-6	-17	-35	-6	-41	75	-9	151	-17	-7	-24	3	-6	133	8	-6	2	7	-8	-1	7	-5	2	-3	-6	-9	66	-9	193	42	-7	35	-9	-8	-17	8	-4	4	4	-6	-2	18	-5	13	43	-6	37	50	-5	45	16	-6	10	-57	-8	-65	-49	-9	-58	-3	-8	-11	-4	-8	-12	7	-12	-5	49	-16	33	32	-6	26	40	-7	33	16	-5	11	21	-6	15	-5	-8	-13	39	-9	30	13	-8	5	6	-9	-3	-32	-5	-37	-62	-6	-68	-38	-5	-43	46	-14	32	19	-6	13	70	-6	64	32	-7	25	69	-7	62	0	0	0	0	0	0	0	0	0	0	0	0	104	4	556	38	-4	34	65	-5	60	117	-5	112	94	-9	85	3	-6	454	-15	-4	-19	-28	-2	-30	87	-1	86	51	-3	48	62	4	66	0	0	0	0	0	0	0	0	0	0	1024	1024	0	1019	1019	0	1019	1019	0	1019	1019	0	1019	1019	0	1019	1019	0	1019	1019	0	1019	1019	0	1019	1019	0	1014	1014	0	1014	1014	0	1014	1014
24.04.2018 04:00	5	-10	141	5	-8	-3	5	-13	70	5	-8	39	4	-8	-4	5	-13	-8	4	-10	-6	5	-11	-6	5	-8	-3	4	-9	-5	4	-9	-5	4	-12	-8	-47	-5	158	9	-5	4	-76	-3	-79	18	3	21	8	-9	50	10	-12	-2	3	-5	-2	1	-5	-4	-3	-6	-9	-5	-7	106	-53	1	-52	-12	-14	-26	-42	-13	-55	-35	-9	-44	-22	-11	181	-34	-21	-55	15	-11	4	8	-9	-1	-22	-2	-24	-23	-2	-25	-38	1	-37	-37	1	-36	-46	-5	-51	-65	8	110	-69	10	-59	-93	9	-84	-69	14	-55	-66	11	-55	-62	7	-55	-76	5	-71	2	-14	-12	-14	-10	-24	-6	-12	-18	-23	-13	-36	-20	-10	-30	4	-11	-7	-1	-9	-10	3	-5	-2	4	-2	2	4	2	6	-11	0	-11	53	2	55	-41	-10	-51	-20	-4	-24	-48	-5	-53	67	-3	64	6	-1	5	462	-3	459	-81	3	-78	177	-5	172	-63	-3	-66	118	-5	113	69	-2	67	64	2	66	62	-9	53	32	-5	27	50	-11	39	5	-6	-1	4	-7	-3	4	-7	-3	3	-11	-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-5	-5	-2	-5	-7	-1	-8	-9	73	-9	149	14	-9	5	16	-5	147	-5	-6	-11	-6	-8	-14	-5	-4	-9	-16	-5	-21	71	-9	198	50	-8	42	-3	-10	-13	-5	-3	-8	-3	-7	-10	18	-4	14	38	-5	33	42	-5	37	8	-6	2	-51	-8	-59	-50	-8	-58	-3	-8	-11	-1	-8	-9	10	-11	-1	22	-16	6	30	-5	25	31	-7	24	11	-7	4	19	-6	13	15	-7	8	34	-8	26	5	-7	-2	11	-9	2	-2	-6	-8	-33	-6	-39	-2	-9	-11	48	-13	35	12	-8	4	62	-3	59	26	-7	19	64	-6	58	0	0	0	0	0	0	0	0	0	0	0	0	111	2	561	59	-5	54	67	-5	62	120	-7	113	84	-10	74	30	-6	481	0	-4	-4	5	-4	1	102	-3	99	78	-4	74	85	1	86	0	0	0	0	0	0	0	0	0	0	1024	1024	0	1018	1018	0	1019	1019	0	1019	1019	0	1019	1019	0	1019	1019	0	1019	1019	0	1019	1019	0	1019	1019	0	1014	1014	0	1013	1013	0	1013	1013
24.04.2018 05:00	4	-10	140	3	-8	-5	4	-12	70	4	-9	37	3	-8	-5	4	-13	-9	4	-9	-5	5	-10	-5	5	-8	-3	4	-8	-4	5	-8	-3	6	-11	-5	-43	-5	162	-71	-4	-75	-171	-2	-173	-27	4	-23	10	-8	53	13	-12	1	-9	-5	-14	-11	-7	-18	-14	-8	-22	-17	-6	95	-68	1	-67	-23	-14	-37	-51	-13	-64	-44	-9	-53	-33	-11	170	-44	-21	-65	2	-9	-7	10	-9	1	-35	-4	-39	-50	-1	-51	-61	0	-61	-59	1	-58	-68	-6	-74	-71	8	104	-71	11	-60	-95	10	-85	-73	13	-60	-68	11	-57	-67	7	-60	-74	5	-69	1	-12	-11	-27	-10	-37	-19	-11	-30	-38	-13	-51	-33	-8	-41	4	-9	-5	-12	-8	-20	4	-4	0	3	-2	1	4	3	7	-25	0	-25	1	3	4	-46	-9	-55	-30	-3	-33	-52	-5	-57	36	-2	34	-47	0	-47	443	-3	440	-102	3	-99	27	-5	22	-74	-3	-77	92	-4	88	15	-1	14	-57	4	-53	-6	-8	-14	-38	-3	-41	-62	-10	-72	3	-7	-4	3	-7	-4	3	-6	-3	3	-10	-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	-6	5	8	-6	2	32	-9	23	59	-9	135	43	-8	35	25	-6	155	-16	-5	-21	-18	-8	-26	-17	0	-17	-24	-4	-28	68	-7	197	50	-7	43	4	-9	-5	-17	-4	-21	-10	-6	-16	18	-5	13	29	-6	23	31	-4	27	-2	-6	-8	-29	-8	-37	-37	-9	-46	-2	-8	-10	2	-8	-6	13	-12	1	-3	-15	-18	24	-7	17	20	-7	13	5	-4	1	14	-5	9	33	-8	25	27	-9	18	-5	-8	-13	15	-11	4	27	-9	18	4	-9	-5	33	-11	22	44	-12	32	5	-6	-1	48	-6	42	18	-7	11	51	-6	45	0	0	0	0	0	0	0	0	0	0	0	0	95	0	543	69	-5	64	55	-5	50	97	-8	89	57	-9	48	51	-6	502	17	-3	14	48	-2	46	97	-3	94	91	-5	86	93	2	95	0	0	0	0	0	0	0	0	0	0	1024	1024	0	1017	1017	0	1019	1019	0	1019	1019	0	1019	1019	0	1019	1019	0	1019	1019	0	1019	1019	0	1019	1019	0	1013	1013	0	1013	1013	0	1013	1013
